2020;S;00036;2020-01-07 00:00:00.000;3044;0095;1142;CONTRATACION DEL SERVICIO ESPECIALIZADO EN SEGUIMIENTO Y COORDINACION EN LAS CONTRATACIONES PUBLICAS PARA EL EQUIPO DE COMPRAS MENORES A OCHO UIT DEL ITP;S/.
2020;S;00037;2020-01-07 00:00:00.000;3044;0095;1142;CONTRATACION DEL SERVICIO ESPECIALIZADO PARA TRAMITAR LOS REQUERIMIENTOS MAYORES A 8 UITS EN EL MARCO DE LA NORMATIVIDAD DE CONTRATACIONES DEL ESTADO RELACIONADOS AL EQUIPAMIENTO PIP.;S/.
2020;S;00038;2020-01-07 00:00:00.000;3044;0095;1142;CONTRATACION DEL SERVICIO ESPECIALIZADO PARA ATENDER LOS REQUERIMIENTOS DE PROYECTOS DE INVERSION PUBLICA EN EL MARCO DE LA NORMATIVIDAD DE CONTRATACIONES DEL ESTADO Y SEGUIMIENTO Y MONITOREO DEL PAC DEL ITP.;S/.
2020;S;00039;2020-01-07 00:00:00.000;3044;0095;1142;CONTRATACION DEL SERVICIO ESPECIALIZADO EN PROCEDIMIENTOS DE SELECCION PARA ATENDER LOS REQUERIMIENTOS DE PROYECTO DE INVERSION PUBULICA EN EL MARCO DE LA NORMATIVA DE CONTRATACIONES DEL ESTADO Y SEGUIMIENTO Y MONITOREO DEL PAC DEL ITP.;S/.
2020;S;00040;2020-01-07 00:00:00.000;0500;0107;1181;CONTRATACIÓN DE LOS SERVICIOS DE ELABORACIÓN DE LOS TRABAJOS ARQUITECTÓNICOS COMPLEMENTARIOS DE LA CARTERA DE PROYECTOS DE INVERSIÓN.;S/.
2020;S;00041;2020-01-07 00:00:00.000;0400;0090;1186;Soporte para el el Programa Presupuestal 0094 - Ordenamiento y Desarrollo de la Acuicultura.;S/.
2020;S;00042;2020-01-07 00:00:00.000;3042;0109;1139;"Contratacion del servicio de Asistencia en Contabilidad ";S/.
2020;S;00043;2020-01-07 00:00:00.000;0500;0107;1181;"CONTRATACIÓN DE LOS SERVICIOS DE ELABORACIÓN, REVISIÓN, ANÁLISIS Y CÁLCULO DE LOS COSTOS Y PRESUPUESTOS DE LOS PROYECTOS DE INVERSIÓN ";S/.
2020;S;00044;2020-01-07 00:00:00.000;0400;0091;1184;Servicio en asistencia técnica, capacitación y monitoreo para los agentes de la pesca artesanal - PP095;S/.
2020;S;00045;2020-01-07 00:00:00.000;0400;0091;1184;Servicio en asistencia técnica, capacitación y monitoreo para los agentes de la pesca artesanal;S/.
2020;S;00047;2020-01-07 00:00:00.000;0400;0091;1184;"Servicio en asistencia técnica, capacitación y monitoreo para los agentes de la pesca artesanal ";S/.
2020;S;00048;2020-01-07 00:00:00.000;0603;0072;1005;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE MONITOREO DE PÁGINA WEB;S/.
2020;S;00049;2020-01-07 00:00:00.000;0609;0052;1011;" SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EL CITEAGROINDUSTRIAL UNIDAD TÉCNICA HUAURA  DEL INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN  ";S/.
2020;S;00050;2020-01-07 00:00:00.000;0500;0107;1181;CONTRATACIÓN DE LOS SERVICIOS DE UN PROFESIONAL PARA EL APOYO TÉCNICO EN LA GESTIÓN DE IMPLEMENTACIÓN Y SEGUIMIENTO DEL COMPONENTE INFRAESTRUCTURA DE LOS PROYECTOS DE INVERSIÓN;S/.
2020;S;00051;2020-01-07 00:00:00.000;0609;0052;1011;SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EL CITEAGROINDUSTRIAL U.T HUAURA;S/.
2020;S;00052;2020-01-07 00:00:00.000;0307;0114;1127;"SERVICIO DE ALIMENTACIÓN PARA LA PARTICIPACIÓN DEL ITP RED CITE EN EL ENCUENTRO MACROREGIONAL - NORTE PRODUCTIVO PARA LA UNIDAD FUNCIONAL DE COMUNICACIONES E IMAGEN INSTITUCIONAL DE LA SECRETARÍA GENERAL ";S/.
2020;S;00053;2020-01-07 00:00:00.000;0603;0072;1003;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE SOPORTE DE TRANSFERENCIA TECNOLÓGICA EN LA PLANTA PILOTO DEL CITEAGROINDUSTRIAL;S/.
2020;S;00054;2020-01-07 00:00:00.000;0400;0102;1192;Servicio de manejo de equipo extractor de fluidos supercriticos otros solventes presurizados y agua subcritica de productos alimenticios para la DIDITT;S/.
2020;S;00055;2020-01-07 00:00:00.000;0400;0102;1183;Servicio para desarrollo de actividades en proyectos de investigación con el equipo extractor multisolvente;S/.
2020;S;00056;2020-01-07 00:00:00.000;0500;0048;1178;CONTRATACIÓN DEL SERVICIO DE SEGUIMIENTO Y CONTROL DE LA EJECUCIÓN DEL COMPONENTE EQUIPAMIENTO DE LOS PROYECTOS DE INVERSIÓN, EN LA DIRECCIÓN DE OPERACIONES DEL INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN;S/.
2020;S;00057;2020-01-07 00:00:00.000;0619;0070;1011;SOLICITO CONTRATACION  DEL SERVICIO DE PINTADO DE LAS PAREDES EXTERIORES DE LA PLANTA PILOTO DEL CITE agroindustrial VRAEM;S/.
2020;S;00058;2020-01-07 00:00:00.000;0603;0072;1007;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE COORDINACIÓN EN USO DE TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN;S/.
2020;S;00059;2020-01-07 00:00:00.000;0500;0048;1178;CONTRATACIÓN DEL SERVICIO ESPECIALIZADO PARA ELABORACIÓN Y VALIDACIÓN DE ESPECIFICACIONES TÉCNICAS DE BIENES PARA LOS LABORATORIOS DE LA CARTERA DE PROYECTOS DE INVERSIÓN;S/.
2020;S;00060;2020-01-07 00:00:00.000;0400;0102;1182;Servicio de implementación y actualización de métodos, procedimientos, instructivos y formatos técnicos  para la adecuación del actual Sistema de Gestión de Laboratorio de Servicios de ensayos de la DIDITT;S/.
2020;S;00061;2020-01-07 00:00:00.000;0608;0068;1003;CONTRATAR EL SERVICIO ESPECIALIZADO EN GESTIÓN DE MANTENIMIENTO PARA EL CITEPESQUERO CALLAO;S/.
2020;S;00062;2020-01-07 00:00:00.000;0603;0072;1008;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE COORDINACIÓN Y MONITOREO DE PROYECTOS DE INVESTIGACIÓN E INNOVACIÓN;S/.
2020;S;00063;2020-01-07 00:00:00.000;0608;0068;1011;"CONTRATAR EL SERVICIO PARA LA ASISTENCIA TÉCNICA EN LA IMPLEMENTACIÓN DE PROYECTOS Y ESTRATÉGIAS DEL CENTRO DE INNOVACIÓN TECNOLÓGICA PESQUERO DEL ITP ";S/.
2020;S;00064;2020-01-07 00:00:00.000;0500;0048;1177;CONTRATACIÓN DE LOS SERVICIOS DE DISEÑO DE LOS DETALLES CONSTRUCTIVOS DE ARQUITECTURA DE LOS PROYECTOS DE INVERSIÓN;S/.
2020;S;00065;2020-01-07 00:00:00.000;0603;0072;1008;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE SEGUIMIENTO Y MONITOREO DE ACTIVIDADES DE LOS CAMPOS DE VID;S/.
2020;S;00066;2020-01-07 00:00:00.000;0609;0052;1011;SERVICIO DE ENERGIA ELECTRICA PARA EL CITEAGROINDUSTRIAL U.T. HUAURA;S/.
2020;S;00067;2020-01-07 00:00:00.000;0608;0038;1011;CONTRATAR EL SERVICIO DE ASISTENCIA ADMINISTRATIVA PARA LA DIRECCION EL CENTRO DE PRODUCTIVA Y TRANSFERENCIA TECNOLÓGICA PESQUERO;S/.
2020;S;00068;2020-01-07 00:00:00.000;0609;0052;1011;SERVICIO DE TELEFONIA FIJA E INTERNET PARA EL CITEAGROINDUSTRIAL U.T. HUAURA;S/.
2020;S;00069;2020-01-07 00:00:00.000;0609;0077;1004;SERVICIO DE ASISTENCIA TECNICA Y APOYO TÉCNICO EN LABORATORIO DEL CITEAGROINDUSTRIAL U.T. HUAURA;S/.
2020;S;00071;2020-01-07 00:00:00.000;0608;0038;1011;"TERMINOS DE REFERENCIAS CONTRATACIÓN DE SERVICIO DE APOYO ADMINISTRATIVO EN EL CONTROL Y SEGUIMIENTO DE LOS INGRESOS DEL CENTRO DE INNOVACIÓN Y TRANSFERNCIA TECNOLÓGICA PESQUERO-CITEPESQUERO. ";S/.
2020;S;00072;2020-01-07 00:00:00.000;0603;0072;1008;"SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE SEGUIMIENTO Y MONITOREO DEL PROYECTO ""DESARROLLO DEL CLÚSTER VITIVINÍCOLA EN ICA""";S/.
2020;S;00073;2020-01-07 00:00:00.000;0624;0060;1011;SOLICITA SERVICIO DE MANTENIMIENTO Y LIMPIEZA PARA EL CITE TEXTIL CAMELIDOS PUNO;S/.
2020;S;00074;2020-01-07 00:00:00.000;0609;0077;1005;SERVICIO DE ASISTENCIA TECNICA, CAPACITACIONES Y MONITOREO DE ACTIVIDADES DEL CITEAGROINDUSTRIAL UNIDAD TECNICA HUAURA;S/.
2020;S;00075;2020-01-07 00:00:00.000;0613;0066;1001;Solicito contratación de servicio por terceros de asistencia técnica en gestión empresarial para el sector cuero y calzado del CITEccal Arequipa.;S/.
2020;S;00076;2020-01-07 00:00:00.000;0609;0052;1011;SERVICIO DE APOYO EN LABORES DE LIMPIEZA DEL CITEAGROINDUSTRIAL U.T. HUAURA;S/.
2020;S;00077;2020-01-07 00:00:00.000;0613;0066;1008;Solicito contratación de servicio por terceros de especialista en coordinación y monitoreo de proyectos para el sector cuero y calzado del CITEccal Arequipa.;S/.
2020;S;00078;2020-01-07 00:00:00.000;0613;0066;1001;Solicito contratación de servicio por terceros de servicio especializado en gestión de la calidad para el sector empresarial de cuero y calzado.;S/.
2020;S;00079;2020-01-07 00:00:00.000;3042;0109;1137;Contratacion del Servicio de Asistencia en Contabilidad;S/.
2020;S;00080;2020-01-07 16:53:29.000;0500;0048;1177;CONTRATACIÓN DE LOS SERVICIOS DE DISEÑO DE LOS DETALLES CONSTRUCTIVOS DE ARQUITECTURA DE LOS PROYECTOS DE INVERSIÓN;S/.
2020;S;00081;2020-01-07 00:00:00.000;0613;0066;1001;Solicito contratación de servicio por terceros de servicio de soporte técnico para la implementación de programa ERP.;S/.
2020;S;00082;2020-01-07 00:00:00.000;3042;0109;1132;Contratacion del Servicio Especializado en Contabilidad;S/.
2020;S;00083;2020-01-07 00:00:00.000;0613;0066;1001;Solicito contratación de servicio por terceros de técnico en procesos de curtiembre para el CITEccal Arequipa.;S/.
2020;S;00084;2020-01-07 00:00:00.000;0603;0072;1004;SOLICITUD DE CONTRATACION DEL SERVICIO ESPECIALIZADO EN TEMAS DE LABORATORIO AGROINDUSTRIAL;S/.
2020;S;00085;2020-01-07 00:00:00.000;0626;0040;1011;REQUERIMIENTO DE SERVICIOS DE MANO DE OBRA PARA REPOSICION DE VEREDAS DE CONCRETO DEL CITE TEXTIL CAMELIDOS CUSCO;S/.
2020;S;00086;2020-01-07 00:00:00.000;0603;0072;1001;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE COORDINACIÓN EN IMPLEMENTACIÓN DE INVESTIGACIÓN Y PROYECTOS DE DESARROLLO;S/.
2020;S;00087;2020-01-07 00:00:00.000;0308;0111;1117;SERVICIOS DE UNA PERSONA NATURAL PARA MESA DE PARTES DEL INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN.;S/.
2020;S;00088;2020-01-07 00:00:00.000;0603;0072;1008;CONTRATACIÓN DEL SERVICIO DE LABORES AGRÍCOLAS;S/.
2020;S;00089;2020-01-07 00:00:00.000;0500;0107;1181;CONTRATACIÓN DE LOS SERVICIOS DE ASISTENCIA TÉCNICO ARCHIVÍSTICO.;S/.
2020;S;00090;2020-01-07 00:00:00.000;3042;0109;1136;Contratacion del Servicio de Integracion Contable;S/.
2020;S;00091;2020-01-07 00:00:00.000;0500;0048;1178;CONTRATACIÓN DE LOS SERVICIOS DE UN PROFESIONAL PARA LA ELABORACIÓN DE ESPECIFICACIONES TÉCNICAS DE MOBILIARIO DE LOS PROYECTOS DE INVERSIÓN;S/.
2020;S;00092;2020-01-07 00:00:00.000;3044;0095;1143;SERVICIO DE APOYO ADMINISTRATIVO PARA EL EQUIPO DE TRANSPORTE;S/.
2020;S;00093;2020-01-07 00:00:00.000;0500;0107;1181;CONTRATACIÓN DEL SERVICIO ESPECIALIZADO EN CONTRATACIONES PÚBLICAS PARA LA EJECUCIÓN DE LOS DIFERENTES COMPONENTES DE LOS PROYECTOS DE INVERSIÓN;S/.
2020;S;00094;2020-01-07 00:00:00.000;3044;0095;1141;SERVICIO DE APOYO EN CONTROL PATRIMONIAL;S/.
2020;S;00095;2020-01-07 00:00:00.000;3044;0095;1141;SERVICIO DE APOYO EN CONTROL PATRIMONIAL;S/.
2020;S;00096;2020-01-07 00:00:00.000;3044;0095;1141;SERVICIO ESPECIALIZADO EN SANEAMIENTO TECNICO-LEGAL DE INMUEBLES PARA EL ITP;S/.
2020;S;00097;2020-01-07 00:00:00.000;0500;0048;1177;CONTRATACIÓN DE LOS SERVICIOS DE APOYO EN DISEÑO Y DIAGRAMACIÓN DE PLANOS Y TOPOGRAFÍA PARA LOS ESTUDIOS Y/O EXPEDIENTES DE LOS PROYECTOS DE INVERSIÓN;S/.
2020;S;00098;2020-01-08 00:00:00.000;0621;0112;1011;SERVICIO DE OPERARIO DE LIMPIEZA EN LA PLANTA MULTIPROPOSITO DE LA UNIDAD TÉCNICA AMBO;S/.
2020;S;00099;2020-01-08 00:00:00.000;0603;0072;1001;SOLICITUD DE CONTRATACIÓN DEL SERVICIO ESPECIALIZADO PARA IMPLEMENTACIÓN DE ACTIVIDADES DE SOPORTE PRODUCTIVO;S/.
2020;S;00100;2020-01-08 00:00:00.000;0621;0112;1011;"SERVICIOS DE SEGURIDAD Y VIGILANCIA PARA LA PLATA DE LA UNIDAD TECNICA AMBO (PERIODO 30 DIAS) ";S/.
2020;S;00101;2020-01-08 00:00:00.000;0603;0072;1004;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE APOYO TÉCNICO EN LABORATORIO;S/.
2020;S;00102;2020-01-07 00:00:00.000;3044;0095;1142;SERVICIO ESPECIALIZADO EN MATERIA LEGAL PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACION;S/.
2020;S;00103;2020-01-08 00:00:00.000;3044;0095;1143;Servicio de Asistencia Técnica  en Servicios Generales y Especislista en Acuerdo Marco para el equipo funcional de Abastecimiento de la Oficina de Administración del Instituto Tecnológico de la Producción;S/.
2020;S;00104;2020-01-08 00:00:00.000;3044;0095;1142;CONTRATAR LOS SERVICIOS DE UN ESPECIALISTA EN PLANIFICACIÓN Y PROGRAMACIÓN DEL PLAN ANUAL DE CONTRATACIONES PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACIÓN DEL INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN - ITP;S/.
2020;S;00105;2020-01-08 00:00:00.000;0603;0072;1001;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE COORDINACIÓN, SEGUIMIENTO Y MONITOREO DE LOS SERVICIOS QUE PRESTA EL CITEAGROINDUSTRIAL;S/.
2020;S;00106;2020-01-08 00:00:00.000;0603;0072;1008;CONTRATACIÓN DEL SERVICIO DE COSECHA;S/.
2020;S;00107;2020-01-08 00:00:00.000;3044;0095;1142;CONTRATACIÓN DEL SERVICIO DE ATENCIÓN DE REQUERIMIENTOS MENORES A 8 UIT DE LA SEDE CENTRAL Y CITE'S PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACIÓN DEL INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN - ITP;S/.
2020;S;00108;2020-01-08 00:00:00.000;3044;0095;1142;Contratación del Servicio de Apoyo en Ejecución Contractual para el Equipo de Menores o Iguales a 8 UIT de  Abastecimiento De La Oficina De Administración Del Instituto Tecnológico de la Producción - ITP.;S/.
2020;S;00109;2020-01-08 00:00:00.000;0603;0072;1004;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE PROCESAMIENTO DE MUESTRAS BIOLÓGICAS;S/.
2020;S;00110;2020-01-08 00:00:00.000;0603;0072;1010;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE MONITOREO Y VERIFICACIÓN DE CONTRATOS, CONVENIOS Y DOCUMENTOS DE PAGO DE INVESTIGACIONES DE FONDOS CONCURSABLES;S/.
2020;S;00111;2020-01-08 00:00:00.000;0625;0078;1003;Solicitud de Contratación de Servicio Mantenimiento y de Limpieza de Local. Memorando N°0008-2020-ITP/CITEforestal Maynas;S/.
2020;S;00112;2020-01-08 00:00:00.000;0603;0072;1004;SOLICITUD DE CONTRATACIÓN DEL SERVICIO ESPECIALIZADO EN LABORATORIO FISICOQUIMICO DE ALIMENTOS;S/.
2020;S;00113;2020-01-08 00:00:00.000;0603;0072;1004;SOLICITUD DE CONTRATACIÓN DEL SERVICIO ESPECIALIZADO EN LABORATORIO MEDIO AMBIENTAL;S/.
2020;S;00114;2020-01-08 00:00:00.000;0603;0072;1010;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE MONITOREO DE ACTIVIDADES DE MANTENIMIENTO DE INFRAESTRUCTURA;S/.
2020;S;00115;2020-01-08 00:00:00.000;0604;0055;1011;"CONTRATAR EL SERVICIO DE ALQUILER DE OFICINAS ADMINISTRATIVAS PARA FUNCIONAMIENTO DEL CITEPRODUCTIVO MADRE DE DIOS ";S/.
2020;S;00116;2020-01-08 00:00:00.000;0603;0072;1008;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE EVALUACIÓN DE CAMPO;S/.
2020;S;00117;2020-01-08 00:00:00.000;0603;0072;1003;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE EVALUACIÓN DE IMPLEMENTACIÓN DE INFRAESTRUCTURA TECNOLÓGICA;S/.
2020;S;00118;2020-01-08 00:00:00.000;0605;0064;1011;"Servicio de Seguridad y Vigilancia del CITEforestal Pucallpa ";S/.
2020;S;00119;2020-01-08 00:00:00.000;3044;0095;1142;Contratación del Servicio de Apoyo en Ejecución Contractual para el Equipo de Menores o Iguales a 8 UIT de  Abastecimiento De La Oficina De Administración Del Instituto Tecnológico de la Producción - ITP.;S/.
2020;S;00120;2020-01-08 00:00:00.000;0500;0048;1180;CONTRTATACIÓN DEL SERVICIO PARA LA REVISIÓN Y VALIDACIÓN DEL EXPEDIENTE DE MODIFICATORIA DE LA DECLARACIÓN DE IMPACTO AMBIENTAL (DIA) DEL PIP CITE AGROINDUSTRIAL HUALLAGA - SEDE UT AMBO Y SEDE HUALLAGA.;S/.
2020;S;00121;2020-01-08 00:00:00.000;3044;0095;1142;SERVICIO DE ESPECIALIZADO  EN COMPRAS PÚBLICAS  PARA ATENCIÓN DE REQUERIMIENTOS MENORES A 8 UIT DE LA SEDE CENTRAL Y CITE'S PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACIÓN DEL INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN - ITP;S/.
2020;S;00122;2020-01-08 00:00:00.000;3044;0095;1142;SERVICIO  ESPECIALIZADO EN CONTRATACIONES PARA EFECTUAR EL SEGUIMIENTO Y EJECUCION DE LOS REQUERIMIENTOS DE BIENES MENORES A OCHO UIT DE LOS PROYECTOS DE INVERSIÓN PÚBLICA DEL ITP;S/.
2020;S;00123;2020-01-08 00:00:00.000;0625;0078;1003;"Solicitud de Contratación de Servicio Mantenimiento y de Limpieza de Local. Memorando N°009-2019-ITP/CITEforestal Maynas  ";S/.
2020;S;00124;2020-01-08 00:00:00.000;3044;0095;1142;"SERVICIO ESPECIALIZADO  EN CONTRATACIONES PÚBLICAS  PARA LA ATENCIÓN DE REQUERIMIENTO DE BIENES MENORES A OCHO UIT EN EL MARCO DEL EQUIPAMIENTO PARA LOS PROYECTOS DE INVERSIÓN PÚBLICA DEL ITP ";S/.
2020;S;00125;2020-01-08 00:00:00.000;0604;0080;1001;CONTRATAR EL SERVICIO DE APOYO ADMINISTRATIVO PARA EL CITEPRODUCTIVO MADRE DE DIOS;S/.
2020;S;00126;2020-01-08 00:00:00.000;3044;0095;1142;CONTRATACIÓN SERVICIO DE ANALISTA EN COMPRAS PUBLICAS PARA ATENCIÓN DE REQUERIMIENTOS MENORES A 8 UIT DE LA SEDE CENTRAL Y CITE'S PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACIÓN DEL INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN - ITP;S/.
2020;S;00127;2020-01-08 00:00:00.000;0617;0035;1011;Servicio de instalación de viniles en interiores del local del CITE Textil Camélidos Arequipa;S/.
2020;S;00128;2020-01-08 00:00:00.000;0604;0080;1001;CONTRATAR EL SERVICIO DE APOYO EN LIMPIEZA DE LOCAL PARA EL CITEPRODUCTIVO MADRE DE DIOS;S/.
2020;S;00129;2020-01-08 00:00:00.000;3044;0095;1142;"SERVICIO DE ANALISTA EN CONTRATACIONES PARA EFECTUAR EL SEGUIMIENTO Y EJECUCION DE LOS REQUERIMIENTOS DE BIENES MENORES A OCHO UIT. ";S/.
