2020;S;0000061;2020-01-14 00:00:00.000;5835;00266;SERVICIO PROFESIONAL DE APOYO EN EL MONITOREO A LA EJECUCIÓN PRESUPUESTAL EN LA OFICINA DE PPTO.;18.00;S/.;20000.00
2020;S;0000062;2020-01-14 00:00:00.000;4807;00099;CONTRATACIÓN DEL SERVICIO ESPECIALIZADO PARA IMPLEMENTACIÓN DE ACTIVIDADES DE SOPORTE PRODUCTIVO;18.00;S/.;12000.00
2020;S;0000096;2020-01-15 00:00:00.000;4015;00086;CONTRATACIÓN DEL SERVICIO DE COORDINACIÓN EN IMPLEMENTACIÓN DE INVESTIGACIÓN Y PROYECTOS DE DESARROL;18.00;S/.;24000.00
2020;S;0000097;2020-01-15 00:00:00.000;5310;00030;SERVICIO ESPECIALIZADO EN INDUSTRIAS ALIMENTARIAS PARA EL CITE AGROINDUSTRIAL MAJES;18.00;S/.;18000.00
2020;S;0000032;2020-01-14 00:00:00.000;3248;00187;SERVICIO ESPECIALIZADO EN LA EVALUACIÓN  SEGUIMIENTO DE DIRECTIVAS E INSTRUMENTOS EN LA OFICINA;18.00;S/.;21000.00
2020;S;0000033;2020-01-14 00:00:00.000;2776;00251;ALQUILER DE INMUEBLE PARA OFICINAS ADMINISTRATIVAS;18.00;S/.;22400.00
2020;S;0000034;2020-01-14 00:00:00.000;3330;00252;SERVICIO DE ALQUILER DE INMUEBLE PARA ALMACEN DEL CITEAGRO MAJES;18.00;S/.;8000.00
2020;S;0000073;2020-01-15 00:00:00.000;4525;00097;CONTRATACIÓN DE LOS SERVICIOS DE APOYO EN DISEÑO Y DIAGRAMACIÓN DE PLANOS Y TOPOGRAFÍA PARA LOS;18.00;S/.;9000.00
2020;S;0000074;2020-01-15 00:00:00.000;5044;00020;CONTRATACIÓN DEL SERVICIO ESPECIALIZADO EN INGENIERÍA ELÉCTRICA PARA ANÁLISIS Y EVALUACIÓN DE L;18.00;S/.;24000.00
2020;S;0000075;2020-01-15 00:00:00.000;5260;00080;CONTRATACIÓN DE LOS SERVICIOS DE DISEÑO DE LOS DETALLES CONSTRUCTIVOS DE ARQUITECTURA DE LOS PR;18.00;S/.;9000.00
2020;S;0000098;2020-01-15 00:00:00.000;5277;00072;"CONTRATACIÓN SERVICIO DE SEGUIMIENTO Y MONITOREO DEL PROYECTO ""DESARROLLO DEL CLUSTER VITIVINICOLA";18.00;S/.;24000.00
2020;S;0000099;2020-01-15 00:00:00.000;5434;00113;CONTRATACIÓN DEL SERVICIO ESPECIALIZADO EN LABORATORIO MEDIO AMBIENTAL PARA EL CITE AGROINDUSTRIAL ICA;18.00;S/.;12000.00
2020;S;0000100;2020-01-15 00:00:00.000;5437;00112;CONTRATACIÓN DEL SERVICIO ESPECIALIZADO EN LABORATORIO FISICOQUIMICO DE ALIMENTOS;18.00;S/.;12000.00
2020;S;0000009;2020-01-08 00:00:00.000;5653;00003;CONTRATACIÓN DEL SERVICIO DE ATENCIÓN DE  REQUERIMIENTOS EN EL MARCO DEL EQUIPAMIENTO DE  LOS PROYECTOS DE INVERSIÓN PÚBLICA.;18.00;S/.;7000.00
2020;S;0000003;2020-01-08 00:00:00.000;5246;00034;CONTRATACION DEL SERVICIO DE MONITOREO, SEGUIMIENTO Y COORDINACION SOBRE LOS PROCEDIMIENTOS DE SELECCIÓN.;18.00;S/.;10000.00
2020;S;0000004;2020-01-08 00:00:00.000;2881;00035;CONTRATACION DEL SERVICIO ESPECIALIZADO PARA ATENDER LOS REQUERIMIENTOS DE PROYECTOS DE INVERSIÓN DEL ITP.;18.00;S/.;8000.00
2020;S;0000005;2020-01-08 00:00:00.000;5798;00037;CONTRATACION DEL SERVICIO ESPECIALIZADO EN SEGUIMIENTO Y COORDINACION  PARA EQUIPAMIENTO DE LOS PIP, DE LAS CONTRATACIONES MAYORES A 8 UIT  EN EL MARCO DE LA NORMATIVA VIGENTE.;18.00;S/.;9000.00
2020;S;0000006;2020-01-08 00:00:00.000;5797;00038;CONTRATACION DEL SERVICIO ESPECIALIZADO PARA ATENDER LOS REQUERIMIENTOS DE PROYECTOS DE INVERSIÓN DEL ITP.;18.00;S/.;8000.00
2020;S;0000007;2020-01-08 00:00:00.000;5819;00039;CONTRATACION DEL SERVICIO ESPECIALIZADO EN PROCEDIMIENTOS DE SELECCION PARA ATENDER LOS REQUERIMIENTOS DE PROYECTOS DE INVERSIÓN PÚBLICA EN EL MARCO DE LA NORMATIVA VIGENTE.;18.00;S/.;8000.00
2020;S;0000008;2020-01-08 00:00:00.000;5650;00036;CONTRATACION DEL SERVICIO ESPECIALIZADO EN CONTRATACIONES DEL ESTADO PARA  SEGUIMIENTO Y MONITOREO DE LOS REQUERIMIENTOS DE LA SEDE CENTRAL Y CITES  MENORES A 8 UIT.;18.00;S/.;9000.00
2020;S;0000011;2020-01-09 00:00:00.000;5530;00007;SERVICIO DE REDACCIÓN DE NOTAS DE PRENSA Y MATERIAL COMUNICACIONAL PARA LA UNIDAD FUNCIONAL DE COMUNICACIONES E IMAGEN INSTITUCIONAL;18.00;S/.;14000.00
2020;S;0000012;2020-01-09 00:00:00.000;1681;00008;SERVICIO DE ASISTENTE EN COMUNICACIÓN  E IMAGEN INSTITUCIONAL PARA LA UNIDAD FUNCIONAL DE COMUNICACIONES E IMAGEN INSTITUCIONAL;18.00;S/.;7000.00
2020;S;0000377;2020-02-03 00:00:00.000;3382;00576;SERVICIO DE TRANSPORTE DE PERSONAL DEL CITE AGROINDUSTRIAL CHAVIMOCHIC;18.00;S/.;95988.00
2020;S;0000378;2020-02-03 00:00:00.000;6155;00596;SERVICIO DE ESPECIALISTA EN COMUNICACIÓN, DIFUSIÓN, DIVULGACIÓN E IMAGEN PARA LA UNIDAD FUNCIONAL DE COMUNICACIONES E IMAGEN INSTITUCIONAL DE LA SECRETARIA GENERAL;18.00;S/.;16000.00
2020;S;0000383;2020-02-04 00:00:00.000;4407;00497;Contratación del Servicio de un(a) Coordinador(a) de Campo para proyecto de certificación de co;18.00;S/.;6000.00
2020;S;0000393;2020-02-05 00:00:00.000;4331;00546;SERVICIO DE ARRENDAMIENTO DE UN INMUEBLE  PARA LAS OFICINAS ADMINISTRATIVAS DEL ITP - ITEM N° 02;18.00;S/.;290845.15
2020;S;0000389;2020-02-05 00:00:00.000;4499;00388;Alquiler para el funcionamiento de las oficinas administrativas del CITEagroindustrial Moquegua;18.00;S/.;28800.00
2020;S;0000379;2020-02-03 00:00:00.000;4552;00624;SERVICIO DE ACTUALIZACION DE DIAGNOSTICO Y GESTION EN PROYECTOS DE INVERSION.;18.00;S/.;30000.00
2020;S;0000380;2020-02-03 00:00:00.000;6156;00382;SERVICIO DE MENSAJERÍA COURIER A NIVEL NACIONAL PARA EL CITE PESQUERO AMAZONICO PUCALLPA;18.00;S/.;2960.00
2020;S;0000391;2020-02-05 00:00:00.000;5024;00499;Servicio de seguridad y vigilancia para el CITEagroindustrial Chavimochic / Contrato N° 045-201;18.00;S/.;41300.00
2020;S;0000375;2020-02-03 00:00:00.000;5386;00381;SERVICIO DE LIMPIEZA DE LAS INSTALACIONES DEL ITP - CITEAGROINDUSTRIAL ICA;18.00;S/.;10828.72
2020;S;0000376;2020-02-03 00:00:00.000;4530;00380;SERVICIO DE EXPERTO INTEGRADO DEL PROGRAMA CIM/GIZ ALEMANIA;18.00;S/.;77000.00
2020;S;0000392;2020-02-05 00:00:00.000;4987;00026;SERVICIO DE MANTENIMIENTO PREVENTIVO DE LA CAMIONETA ASIGNADA AL CITE PESQUERO ILO;18.00;S/.;4119.00
2020;S;0000397;2020-02-05 00:00:00.000;6161;00424;CONTRATACIÓN DEL SERVICIO EN INGENIERIA CIVIL PARA LA ELABORACIÓN Y EVALUACIÓN DE LOS ESTUDIOS  DE LOS PROYECTOS DE INVERSIÓN PÚBLICA A CARGO DE LA DIRECCIÓN DE OPERACIONES.;18.00;S/.;19204.00
2020;S;0000401;2020-02-06 00:00:00.000;6146;00580;"REQUERIMIENTO DE LOCAL PARA ""TALLER DE VINCULACIÓN - TRANSFERENCIA TECNOLÓGICA PARA EMPRESARIOS";18.00;S/.;5467.00
2020;S;0000407;2020-02-06 00:00:00.000;6166;00495;CONTRATAR EL SERVICIO DE APOYO TÉCNICO EN LABORATORIO PARA EL CITEPRODUCTIVO MADRE DE DIOS;18.00;S/.;12000.00
2020;S;0000408;2020-02-07 00:00:00.000;5443;00462;SERVICIO ESPECIALIZADO EN TEMAS PROCESALES;18.00;S/.;11200.00
2020;S;0000409;2020-02-07 00:00:00.000;5443;00460;SERVICIO ESPECIALIZADO EN TEMAS PROCESALES;18.00;S/.;5600.00
2020;S;0000414;2020-02-07 00:00:00.000;5604;00671;SERVICIO DE ALIMENTACIÓN DEL PERSONAL DEL INSTITUTO TECNOLIGICO DE LA PRODUCCIÓN CONTRATADO BAJO EL REGIMEN DEL SECTOR PRIVADO (DL N° 728) QUE PRESTE SERVICIOS EN LA SEDE CALLAO;18.00;S/.;46836.00
2020;S;0000418;2020-02-07 00:00:00.000;6151;00696;"CONTRATACION DE SERVICIO DE MANTENIMIENTO CORRECTIVO VEHICULAR  DE LA PLACA EGA 109 ";18.00;S/.;2235.00
2020;S;0000420;2020-02-07 00:00:00.000;6167;00457;SERVICIO DE ORGANIZACIÓN DE EVENTO PARA PRESENTACIÓN DE NUEVOS SERVICIOS DEL CAMELLIDOS CUSCO;18.00;S/.;21000.00
2020;S;0000403;2020-02-06 00:00:00.000;6163;00421;SERVICIO DE DISEÑO GRAFICO PARA LA DIDITT;18.00;S/.;10000.00
2020;S;0000404;2020-02-06 00:00:00.000;5666;00311;SERVICIO DE ASISTENCIA TECNICA EN DISEÑO Y DESARROLLO DE PRODUCTOS PARA EL CITE TEXTIL CAMELIDOS AREQUIPA;18.00;S/.;14000.00
2020;S;0000405;2020-02-06 00:00:00.000;6164;00539;SERVICIO DE APOYO EN GESTIÓN DEL CONOCIMIENTO PARA LA DIDITT;18.00;S/.;10000.00
2020;S;0000406;2020-02-06 00:00:00.000;6165;00455;SERVICIO DE ELABORACION DE VINILES, LETREROS Y SEÑALETICAS PARA LA PRESENTACIÓN DE NUEVOS SERVICIOS;18.00;S/.;14895.00
2020;S;0000412;2020-02-07 00:00:00.000;1136;00664;NULL;18.00;S/.;33000.00
2020;S;0000413;2020-02-07 00:00:00.000;5693;00481;SERVICIOS FR INTERNET EN LA UNIDAD TECNCA AMBO (CONTRATO Nº 017-2019-ITP/OA-ABAST PEDIDO SIGA 9;18.00;S/.;2737.49
2020;S;0000416;2020-02-07 00:00:00.000;6150;00660;REQUERIMIENTO DE SERVICIO DE ADECUACION DE  INSTALACIONES ELECTRICAS PARA EL CITE TEXTIL CAMELLIDOS;18.00;S/.;8500.00
2020;S;0000417;2020-02-07 00:00:00.000;6146;00572;TALLER DE PROPIEDAD INTELECTUAL ENFOCADO EN PATENTESPARA EMPRESARIOS DEL SECTOR TEXTIL CAMELLIDOS DE LA REGION CUSCO;18.00;S/.;5467.00
2020;S;0001431;2020-08-07 00:00:00.000;6126;01906;SERVICIOS DE APOYO EN LIMPIEZA DE LOCAL PARA LAS INSTALACIONES DEL INSTITUTO TECNOLOGICO DE LA;18.00;S/.;1500.00
2020;S;0001432;2020-08-07 00:00:00.000;6017;01909;SERVICIOS DE APOYO EN LIMPIEZA DE LOCAL PARA LAS INSTALACIONES DEL INSTITUTO TECNOLOGICO DE LA PRODUCCION;18.00;S/.;1500.00
2020;S;0001433;2020-08-07 00:00:00.000;5884;01908;SERVICIOS DE APOYO EN LIMPIEZA DE LOCAL PARA LAS INSTALACIONES DEL INSTITUTO TECNOLOGICO DE LA;18.00;S/.;1500.00
2020;S;0001434;2020-08-07 00:00:00.000;5632;02027;SERVICIO DE SEGURIDAD Y VIGILANCIA PARA CITECCAL AREQUIPA (30 DIAS);18.00;S/.;9000.00
2020;S;0001435;2020-08-07 00:00:00.000;6253;01970;SERVICIOS DE APOYO ADMINISTRATIVO EMPRESARIAL PARA EL CITE FORESTAL MAYNAS.;18.00;S/.;1200.00
2020;S;0001436;2020-08-07 00:00:00.000;6254;01969;SERVICIO DE APOYO AUXILIAR EN LABORATORIO PARA EL CITEFORESTAL MAYNAS.;18.00;S/.;1200.00
2020;S;0001534;2020-08-17 00:00:00.000;5523;02058;SERVICIO ASESORA LEGAL A LA DIRECCIÓN DE INVESTIGACION PARA LA DIDITT;18.00;S/.;5000.00
2020;S;0001437;2020-08-07 00:00:00.000;4841;01978;SERVICIO DE ASISTENCIA TÉCNICA PARA EL ÁREA DE INVESTIGACIÓN, DESARROLLO E INNOVAC;18.00;S/.;2500.00
2020;S;0001438;2020-08-07 00:00:00.000;3745;02002;SERVICIO DE UN PROFESIONAL ESPECIALIZADO EN COMUNICACIÓN Y DIFUSIÓN PARA LA UNIDAD DE COMUNICAC;18.00;S/.;10000.00
2020;S;0001451;2020-08-10 00:00:00.000;6173;01907;SERVICIOS DE APOYO EN LIMPIEZA DE LOCAL PARA LAS INSTALACIONES DEL INSTITUTO TECNOLOGICO DE LA PRODUCCION;18.00;S/.;1500.00
2020;S;0001452;2020-08-10 00:00:00.000;4760;02052;SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EL CITEAGROINDUSTRIAL MAJES;18.00;S/.;8400.00
2020;S;0001450;2020-08-07 00:00:00.000;3463;01863;SOLICITUD DE CONTRATACIÓN DEL SERVICIO DE EVALUACIÓN DE CAMPO;18.00;S/.;2500.00
2020;S;0001454;2020-08-10 00:00:00.000;5813;01929;SERVICIO DE ANALISTA EN CONTRATACIONES DEL ESTADO (MENORES A 8UIT);18.00;S/.;6000.00
2020;S;0001455;2020-08-10 00:00:00.000;5616;01933;SERVICIO DE ESPECIALISTA EN CONTRATACIONES DEL ESTADO PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACION;18.00;S/.;6000.00
2020;S;0001456;2020-08-10 00:00:00.000;5460;01934;SERVICIO DE ESPECIALISTA EN CONTRATACIONES DEL ESTADO Y COORDINACION MONITOREO Y SEGUIMIENTO PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACION;18.00;S/.;6000.00
2020;S;0001457;2020-08-10 00:00:00.000;6210;02042;SERVICIO DE APOYO EN GESTIÓN DE LA CALIDAD PARA EL CITE CCAL AREQUIPA;18.00;S/.;1000.00
2020;S;0001458;2020-08-10 00:00:00.000;4762;01894;SERVICIO DE MANTENIMIENTO Y LIMPIEZA PARA EL CITETEXTIL CAMÉLIDOS PUNO;18.00;S/.;1000.00
2020;S;0001459;2020-08-10 00:00:00.000;4324;01982;SERVICIO DE APOYO EN LIMPIEZA DEL LOCAL DE CITECCAL LIMA (AV. CAQUETÁ 1300 -;18.00;S/.;1500.00
2020;S;0001460;2020-08-10 00:00:00.000;5016;01984;SERVICIO DE APOYO EN LIMPIEZA DEL LOCAL DE CITECCAL LIMA (AV. CAQUETÁ 1300 - R;18.00;S/.;1500.00
2020;S;0001461;2020-08-10 00:00:00.000;4397;01983;SERVICIO DE APOYO EN LIMPIEZA DEL LOCAL DE CITECCAL LIMA (AV. CAQUETÁ 1300 - R;18.00;S/.;800.00
2020;S;0001462;2020-08-10 00:00:00.000;5250;01977;SERVICIO DE APOYO PARA ELABORACIÓN DE CONTENIDOS DEL SISTEMA DE GESTIÓN DE CALIDAD PARA EL CITE CCAL LIMA;18.00;S/.;3000.00
2020;S;0001463;2020-08-10 00:00:00.000;4203;01974;SERVICIOS DE ASISTENCIA TÉCNICA PARA EL DESARROLLO DE SERVICIOS DE ASISTENCIAS PARA EL CITE CCAL LIMA;18.00;S/.;3500.00
2020;S;0001464;2020-08-10 00:00:00.000;5717;01975;SERVICIOS DE SUPERVISIÓN DE CURSOS, PARA EL ÁREA DE CAPACITACIÓN Y ASISTENCIA TECNICA PARA EL CITE CCAL LIMA;18.00;S/.;2000.00
2020;S;0001465;2020-08-10 00:00:00.000;5292;01976;SERVICIOS DE GESTIÓN DE PROYECTOS Y MAPEO DE OPORTUNIDADES DE COOPERACIÓN INTERNACIONAL PARA EL CITE CCAL LIMA;18.00;S/.;8500.00
2020;S;0001466;2020-08-10 00:00:00.000;6174;01973;SERVICIOS DE ASISTENCIA TÉCNICA PARA EL DESARROLLO DE SERVICIOS DE ASISTENCIAS PARA EL CITE CCAL LIMA;18.00;S/.;3500.00
2020;S;0001467;2020-08-10 00:00:00.000;6180;01972;SERVICIOS DE ASISTENCIA TÉCNICA PARA EL DESARROLLO DE SERVICIOS DE ASISTENCIAS PARA ELCITE CCAL LIMA;18.00;S/.;3500.00
2020;S;0001468;2020-08-10 00:00:00.000;6342;01979;SERVICIOS DE APOYO PARA EL DESARROLLO DE SERVICIOS DE ASISTENCIAS TÉCNICAS PARA EL CITE CCAL LIMA;18.00;S/.;930.00
2020;S;0001469;2020-08-10 00:00:00.000;6336;01981;SERVICIO DE APOYO EN ASISTENCIA TÉCNICA PARA EL ÁREA DE INVESTIGACIÓN, DESARROLLO PARA ELC ITE CCAL LIMA;18.00;S/.;930.00
2020;S;0001470;2020-08-10 00:00:00.000;6339;01980;SERVICIO DE APOYO EN ASISTENCIA TÉCNICA PARA EL ÁREA DE INVESTIGACIÓN, DESARROLLO PARA EL CITE CCAL LIMA;18.00;S/.;930.00
2020;S;0001479;2020-08-12 00:00:00.000;5358;02072;SERVICIO DE APOYO PARA IMPLEMENTACION DE CUENTAS DE USUARIO DE CORREO ELECTRONICO;18.00;S/.;30298.00
2020;S;0001490;2020-08-12 00:00:00.000;4463;01948;SERVICIO ESPECIALIZADO EN GESTION DE MANTENIMIENTO PARA EL CITEPESQUERO CALLAO;18.00;S/.;6000.00
2020;S;0001491;2020-08-12 00:00:00.000;1652;01946;SERVICIO PARA COORDINACIÓN Y MONITOREO DE PROYECTOS DE INVESTIGACIÓN E INNOVACIÓN DEL CITEPESQU;18.00;S/.;7500.00
2020;S;0001476;2020-08-12 00:00:00.000;6373;01782;SERVICIO DE COLECTA DE MUESTRAS BOTÁNICAS Y DE MADERA EN EL DEPARTAMENTO DE UCAYALI;18.00;S/.;23999.99
2020;S;0001477;2020-08-12 00:00:00.000;6374;01700;SERVICIO DE COLECTA DE MUESTRAS BOTÁNICAS Y DE MADERA EN EL DEPARTAMENTO DE LORETO;18.00;S/.;13000.00
2020;S;0001478;2020-08-12 00:00:00.000;1869;02092;CONTRATACIÓN DE UN PROFESIONAL  QUE  BRINDE SERVICIO ESPECIALIZADO EN MATERIA LEGAL PARA LA OFICINA DE ASESORÍA JURÍDICA DEL ITP.;18.00;S/.;8000.00
2020;S;0001480;2020-08-12 00:00:00.000;4601;01999;SERVICO ESPECIALIZADO EN MATERIA LEGAL PARA EL OCI EN EL ITP.;18.00;S/.;9000.00
2020;S;0001481;2020-08-12 00:00:00.000;5514;02001;SERVICIO DE APOYO EN AUDITORIA INTERNA PARA  SUPERVICIÓN DE AUDITORIA DE CUMPLIENTO.;18.00;S/.;8000.00
2020;S;0001482;2020-08-12 00:00:00.000;2410;02000;SERVICIO DE SOPORTE EN AUDITORIA DE CONROL ESPECÍFICO EN  EL ORGANO DE CONTROL INSTITICIONAL EN EL ITP.;18.00;S/.;4500.00
2020;S;0001483;2020-08-12 00:00:00.000;2811;02006;SERVICIO DE APOYO EN AUDITORIA PARA  CONTROL EN INVERSIÓN PÚBLICA.;18.00;S/.;9500.00
2020;S;0001484;2020-08-12 00:00:00.000;5841;02003;SERVICIO DE APOYO EN AUDITORIA  PARA TEMAS DE CONTROL INSTITUCIONAL EN EL ITP.;18.00;S/.;4000.00
2020;S;0002524;2020-11-18 00:00:00.000;6416;03462;SERVICIO PARA LA ELABORACION DEL DOCUMENTO EQUIVALENTE DE COMPONENTE DE TRANSFERENCIA TECNOLOGICA PIP PESQUERO ILO;18.00;S/.;34000.00
2020;S;0002525;2020-11-18 00:00:00.000;6416;03465;SERVICIO PARA LA ELABORACION DEL DOCUMENTO EQUIVALENTE DE COMPONENTE DE TRANSFERENCIA TECNOLOGICA  PIP AGROINDUSTRIAL MAJES;18.00;S/.;34000.00
2020;S;0002526;2020-11-18 00:00:00.000;6711;03285;SERVICIO DE ASISTENCIAS TECNICAS EN GESTION EMPRESARIAL Y FINANCIERA PARA EMPRESAS DEL SECTOR AGROINDUSTRIAL MOQUEGUA;18.00;S/.;7000.00
2020;S;0002527;2020-11-18 00:00:00.000;6712;03286;SERVICIO DE ASISTENCIAS TECNICAS EN CALIDAD PARA EMPRESAS DEL SECTOR AGROINDUSTRIAL PARA EL PIP CITE AGROINDUSTRIAL MOQUEGUA;18.00;S/.;7000.00
2020;S;0002528;2020-11-18 00:00:00.000;5592;03580;CONTRATAR LOS SERVICIOS PARA LA ELAOBRACION DE UN INFORME DE EVALUACION DE RIESGOS EN EL TERRENO;18.00;S/.;22500.00
2020;S;0002529;2020-11-18 00:00:00.000;4118;03582;"SERVICIO ESPECIALIZADO EN LA ELABORACION Y ACTUALIZACION DE LOS SERVICIOS DE ENSAYOS DE LABORATORIO TARIFARIO ";18.00;S/.;15000.00
2020;S;0002530;2020-11-18 00:00:00.000;6713;03581;SERVICIO ESPECIALIZADO EN LA ELABORACION Y ACTUALIZACION DE LOS SERVICIOS DE INFORMACION;18.00;S/.;15000.00
2020;S;0002539;2020-11-20 00:00:00.000;1001;03149;" Contratación del servicio de análisis nutricional de productos alimenticios para el CITEagroin";18.00;S/.;11383.58
2020;S;0002542;2020-11-20 00:00:00.000;6721;02964;Fortalecer procedimientos administrativos para la atención oportuna de requerimientos del ITP,;18.00;S/.;23200.00
2020;S;0002543;2020-11-20 00:00:00.000;6383;03277;SERVICIO DE IDENTIFICACIÓN DE MUESTRAS BOTÁNICAS DE ESPECIES MADERABLES EN HUANUCO;18.00;S/.;3360.00
2020;S;0002567;2020-11-23 00:00:00.000;2206;03621;SERVICIO DE MIGRACION DEL SISTEMA DE INFORMACION DEL CITEMADERA A LOS SERVIDORES DEL ITP;18.00;S/.;7000.00
2020;S;0002568;2020-11-23 00:00:00.000;4927;02328;SERVICIO DE AFILADO DE LAS HERRAMIENTAS DE CORTE (DISCOS);18.00;S/.;1502.00
2020;S;0002580;2020-11-24 00:00:00.000;6738;03597;Servicio de mantenimiento de la estructura de las instalaciones exteriores de gas propano del l;18.00;S/.;1298.00
2020;S;0002583;2020-11-25 00:00:00.000;2041;02760;SERVICIO DE MANTENIMIENTO CORRECTIVO DE EQUIPO MULTIFUNCIONAL;18.00;S/.;2256.16
2020;S;0002584;2020-11-25 00:00:00.000;5671;03435;SERVICIO DE MANTENIMIENTO Y REPARACION DE TUBERIAS Y TECHOS DE LA SALA DE CAPACITACIONES DE LA UNIDAD TECNICA AMBO.;18.00;S/.;4500.00
2020;S;0002585;2020-11-25 00:00:00.000;4665;02870;SERVICIO DE CALIBRACION DE EQUIPOS DE LABORATORIO PARA LA UNIDAD TECNICA AMBO.;18.00;S/.;8880.10
2020;S;0002534;2020-11-19 00:00:00.000;1496;03559;SERVICIO DE ASISTENTE EN CONTRATACIONES PARA ABASTECIMIENTO DE LA OFICINA DE ADMINISTRACION;18.00;S/.;5733.00
2020;S;0002535;2020-11-19 00:00:00.000;4665;02854;CONTRATACION DEL SERVICIO DE CALIBRACION DE PESA PATRONES;18.00;S/.;5192.00
2020;S;0002588;2020-11-25 00:00:00.000;6743;03613;SERVICIO PARA LA ELABORACIÓN DE UNA PROPUESTA DE TRABAJO PARA EL DESARROLLO DE LA DIGITALIZACIÓN DEL SECTOR PRODUCTIVO EN CAJAMARCA A CARGO DEL ITP;18.00;S/.;16000.00
2020;S;0002538;2020-11-19 00:00:00.000;6718;03512;SERVICIO DE CAPACITACIÓN SECADO Y FORMULACIÓN DE ALIMENTOS, PARA EL SUBPROYECTO PNIPA;18.00;S/.;5000.00
